,Distributor Name,Sale Flag,Invoice No,Client Code,Client Name,Client Type,Brick Name,Team,Pack Code,Product,Description,Batch,Invoice Date,Units,Bonus,Discount,Price,Value Np
,PREMIER SALES PVT LTD-SWAT,R,575797,676,CHAMLA M/S/CHAMLA/,Retailer            ,OUTSTATION-BUNIR-CHAMLA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,16/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,578791,547,KIFAYAT M/S/MADYAN/,Retailer            ,OUTSTATION-KHWAZAKHELA-MADYAN,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 158-AC          ,23/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,R,578791,547,KIFAYAT M/S/MADYAN/,Retailer            ,OUTSTATION-KHWAZAKHELA-MADYAN,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 158-AC          ,23/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,574734,1885,SMART CARE PHARMACY/DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,14/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-SWAT,R,574734,1885,SMART CARE PHARMACY/DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,14/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,576968,2699,IMRAN MEDICAL STORE/OPPOSITE RHC JOWAR/,Retailer            ,OUTSTATION-BUNIR-JUWARR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,18/10/2025,4,2,0,343.03,1372.12
,PREMIER SALES PVT LTD-SWAT,R,576968,2699,IMRAN MEDICAL STORE/OPPOSITE RHC JOWAR/,Retailer            ,OUTSTATION-BUNIR-JUWARR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,18/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,578376,2834,ZEESHAN MEDICAL STORE/BIHA ROAD MATTA TEHSIL MATTA DISTRICT SWAT/,Retailer            ,OUTSTATION-MATA-MATTA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,22/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-SWAT,R,578376,2834,ZEESHAN MEDICAL STORE/BIHA ROAD MATTA TEHSIL MATTA DISTRICT SWAT/,Retailer            ,OUTSTATION-MATA-MATTA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,22/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,573384,1650,SAIF MEDICAL STORE/BELAI BABA/,Retailer            ,OUTSTATION-BISHAM SHANGLA-BELEY BABA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,10/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-SWAT,R,573384,1650,SAIF MEDICAL STORE/BELAI BABA/,Retailer            ,OUTSTATION-BISHAM SHANGLA-BELEY BABA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,10/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,570340,2676,KHALID MEDICAL STORE/BHU BARA DURUSHKHELA TEHSIL MATTA DISTRICT SWAT/,Retailer            ,OUTSTATION-KHWAZAKHELA-DURSHKHELA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,02/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-SWAT,R,570340,2676,KHALID MEDICAL STORE/BHU BARA DURUSHKHELA TEHSIL MATTA DISTRICT SWAT/,Retailer            ,OUTSTATION-KHWAZAKHELA-DURSHKHELA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,02/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,S,573383,2869,HAMDARD PHARMACY/MAIN BAZAR ALPURAI/,Retailer            ,OUTSTATION-BISHAM SHANGLA-ALPURI,Falcons,PV07201,Supercran,Sac. 10's,N5F039              ,10/10/2025,0,0,0,360.17,0
,PREMIER SALES PVT LTD-SWAT,R,573383,2869,HAMDARD PHARMACY/MAIN BAZAR ALPURAI/,Retailer            ,OUTSTATION-BISHAM SHANGLA-ALPURI,Falcons,PV07201,Supercran,Sac. 10's,N5F039              ,10/10/2025,0,0,0,360.17,0
,PREMIER SALES PVT LTD-SWAT,S,576502,36,ANWAR PHARMACY/KARORA/,Retailer            ,OUTSTATION-BISHAM SHANGLA-BISHAM,Falcons,PV07201,Supercran,Sac. 10's,N5F039              ,17/10/2025,4,1,0,360.17,1440.68
,PREMIER SALES PVT LTD-SWAT,R,576502,36,ANWAR PHARMACY/KARORA/,Retailer            ,OUTSTATION-BISHAM SHANGLA-BISHAM,Falcons,PV07201,Supercran,Sac. 10's,N5F039              ,17/10/2025,0,0,0,360.17,0
,PREMIER SALES PVT LTD-SWAT,S,577381,345,HASSAN MEDICAL STORE/KABAL CHOWAK/,Retailer            ,MINGORA-MINGORA 4-KABAL,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031576             ,20/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-SWAT,S,577381,345,HASSAN MEDICAL STORE/KABAL CHOWAK/,Retailer            ,MINGORA-MINGORA 4-KABAL,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,20/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-SWAT,R,577381,345,HASSAN MEDICAL STORE/KABAL CHOWAK/,Retailer            ,MINGORA-MINGORA 4-KABAL,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031576             ,20/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-SWAT,R,577381,345,HASSAN MEDICAL STORE/KABAL CHOWAK/,Retailer            ,MINGORA-MINGORA 4-KABAL,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,20/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,S,577430,2443,"D WATSON PHARMACY / MEDICAL STORE/SWAT TOWER SITUATED AT W1,GT ROAD BALLOGRAM SWAT KHYBER PAKHTUNKHUWA/",Retailer            ,OUTSTATION-BATKHELA-BARI KOT,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,20/10/2025,2,0,0,2241.36,4482.72
,PREMIER SALES PVT LTD-SWAT,S,577369,2443,"D WATSON PHARMACY / MEDICAL STORE/SWAT TOWER SITUATED AT W1,GT ROAD BALLOGRAM SWAT KHYBER PAKHTUNKHUWA/",Retailer            ,OUTSTATION-BATKHELA-BARI KOT,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,18/10/2025,2,0,0,2241.36,4482.72
,PREMIER SALES PVT LTD-SWAT,R,577369,2443,"D WATSON PHARMACY / MEDICAL STORE/SWAT TOWER SITUATED AT W1,GT ROAD BALLOGRAM SWAT KHYBER PAKHTUNKHUWA/",Retailer            ,OUTSTATION-BATKHELA-BARI KOT,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,18/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,R,577430,2443,"D WATSON PHARMACY / MEDICAL STORE/SWAT TOWER SITUATED AT W1,GT ROAD BALLOGRAM SWAT KHYBER PAKHTUNKHUWA/",Retailer            ,OUTSTATION-BATKHELA-BARI KOT,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,20/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,S,575347,1070,ZAM ZAM MedicAL STORE/Saidu Sharif/,Retailer            ,MINGORA-MINGORA 3-SAIDU SHARIF,Falcons,PV07201,Supercran,Sac. 10's,N3L003              ,14/10/2025,0,0,0,360.17,0
,PREMIER SALES PVT LTD-SWAT,R,575347,1070,ZAM ZAM MedicAL STORE/Saidu Sharif/,Retailer            ,MINGORA-MINGORA 3-SAIDU SHARIF,Falcons,PV07201,Supercran,Sac. 10's,N3L003              ,14/10/2025,-3,0,0,360.17,-1080.51
,PREMIER SALES PVT LTD-SWAT,S,578793,553,ALAM MEDICAL STORE/MADYAN/,Retailer            ,OUTSTATION-KHWAZAKHELA-MADYAN,Falcons,PV07201,Supercran,Sac. 10's,N5F038              ,23/10/2025,4,1,0,360.17,1440.68
,PREMIER SALES PVT LTD-SWAT,R,578793,553,ALAM MEDICAL STORE/MADYAN/,Retailer            ,OUTSTATION-KHWAZAKHELA-MADYAN,Falcons,PV07201,Supercran,Sac. 10's,N5F038              ,23/10/2025,0,0,0,360.17,0
,PREMIER SALES PVT LTD-SWAT,S,576946,1744,DISCOUNT PHARMACY/JOWAR CHOWAK BUNER/,Retailer            ,OUTSTATION-BUNIR-JUWARR,Falcons,PV13230,EvoCheck Go,BGM Meter Kit,Q25D141BP           ,18/10/2025,2,1,0,3000,6000
,PREMIER SALES PVT LTD-SWAT,S,576946,1744,DISCOUNT PHARMACY/JOWAR CHOWAK BUNER/,Retailer            ,OUTSTATION-BUNIR-JUWARR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,18/10/2025,10,6,0,343.03,3430.3
,PREMIER SALES PVT LTD-SWAT,R,576946,1744,DISCOUNT PHARMACY/JOWAR CHOWAK BUNER/,Retailer            ,OUTSTATION-BUNIR-JUWARR,Falcons,PV13230,EvoCheck Go,BGM Meter Kit,Q25D141BP           ,18/10/2025,0,0,0,3000,0
,PREMIER SALES PVT LTD-SWAT,R,576946,1744,DISCOUNT PHARMACY/JOWAR CHOWAK BUNER/,Retailer            ,OUTSTATION-BUNIR-JUWARR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,18/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,570549,562,TALHA MEDICAL STORE/DHQ HOSPITAL DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,03/10/2025,4,2,0,343.03,1372.12
,PREMIER SALES PVT LTD-SWAT,R,570549,562,TALHA MEDICAL STORE/DHQ HOSPITAL DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,03/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,571945,611,KHYBER MEDICAL STORE/KHUWAZAKHELA/,Retailer            ,OUTSTATION-KHWAZAKHELA-KHWZAKHELA,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,07/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-SWAT,R,571945,611,KHYBER MEDICAL STORE/KHUWAZAKHELA/,Retailer            ,OUTSTATION-KHWAZAKHELA-KHWZAKHELA,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,07/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-SWAT,S,575806,691,SHIFA MEDICAL STORE/CHAMLA/,Retailer            ,OUTSTATION-BUNIR-CHAMLA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,16/10/2025,4,2,0,343.03,1372.12
,PREMIER SALES PVT LTD-SWAT,R,575806,691,SHIFA MEDICAL STORE/CHAMLA/,Retailer            ,OUTSTATION-BUNIR-CHAMLA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,16/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,571955,645,Hamid Medical store/Khawaza Khela/,Retailer            ,OUTSTATION-KHWAZAKHELA-KHWZAKHELA,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,07/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-SWAT,R,571955,645,Hamid Medical store/Khawaza Khela/,Retailer            ,OUTSTATION-KHWAZAKHELA-KHWZAKHELA,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,07/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-SWAT,S,579326,2899,BIN TAHIR PHARMACY/EAR NEW GENERAL BUS STAND BYPASS ROAD NAJIBABAD MINGORA TEHSIL BABOZAI DISTRICT  SWAT  (0348-9087860)/,Retailer            ,MINGORA-MINGORA 1-SOHRAB CHOWK,Falcons,PV13230,EvoCheck Go,BGM Meter Kit,Q23J151BP           ,23/10/2025,0,0,0,3000,0
,PREMIER SALES PVT LTD-SWAT,S,579326,2899,BIN TAHIR PHARMACY/EAR NEW GENERAL BUS STAND BYPASS ROAD NAJIBABAD MINGORA TEHSIL BABOZAI DISTRICT  SWAT  (0348-9087860)/,Retailer            ,MINGORA-MINGORA 1-SOHRAB CHOWK,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212362403           ,23/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,R,579326,2899,BIN TAHIR PHARMACY/EAR NEW GENERAL BUS STAND BYPASS ROAD NAJIBABAD MINGORA TEHSIL BABOZAI DISTRICT  SWAT  (0348-9087860)/,Retailer            ,MINGORA-MINGORA 1-SOHRAB CHOWK,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212362403           ,23/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,R,579326,2899,BIN TAHIR PHARMACY/EAR NEW GENERAL BUS STAND BYPASS ROAD NAJIBABAD MINGORA TEHSIL BABOZAI DISTRICT  SWAT  (0348-9087860)/,Retailer            ,MINGORA-MINGORA 1-SOHRAB CHOWK,Falcons,PV13230,EvoCheck Go,BGM Meter Kit,Q23J151BP           ,23/10/2025,0,0,0,3000,0
,PREMIER SALES PVT LTD-SWAT,S,575135,2807,MIAN PHARMACY/AIRPORT ROAD OPPOSITE HIGI SCHOOL NO 1 MINGORA SWAT (0345-2726400)/,Retailer            ,MINGORA-MINGORA 1-AIR PORT ROAD,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,14/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-SWAT,R,575135,2807,MIAN PHARMACY/AIRPORT ROAD OPPOSITE HIGI SCHOOL NO 1 MINGORA SWAT (0345-2726400)/,Retailer            ,MINGORA-MINGORA 1-AIR PORT ROAD,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,14/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,572329,1093,SHOAIB  DRUG  AGENCY/TOTAKAN ROAD BATKHELA/,SD                  ,OUTSTATION-BATKHELA-BATKHELA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,07/10/2025,6,0,672.408,2241.36,12775.752
,PREMIER SALES PVT LTD-SWAT,S,572075,1093,SHOAIB  DRUG  AGENCY/TOTAKAN ROAD BATKHELA/,SD                  ,OUTSTATION-BATKHELA-BATKHELA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,07/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,R,572329,1093,SHOAIB  DRUG  AGENCY/TOTAKAN ROAD BATKHELA/,SD                  ,OUTSTATION-BATKHELA-BATKHELA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,07/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,R,572075,1093,SHOAIB  DRUG  AGENCY/TOTAKAN ROAD BATKHELA/,SD                  ,OUTSTATION-BATKHELA-BATKHELA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,07/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,S,570113,109,AHMAD MEDICAL STORE/BARIKOT/,Retailer            ,OUTSTATION-BATKHELA-BARI KOT,Falcons,PV13256,Stevo,Tab. 15mg 100's,3401                ,02/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-SWAT,R,570113,109,AHMAD MEDICAL STORE/BARIKOT/,Retailer            ,OUTSTATION-BATKHELA-BARI KOT,Falcons,PV13256,Stevo,Tab. 15mg 100's,3401                ,02/10/2025,-1,0,0,369.92,-369.92
,PREMIER SALES PVT LTD-SWAT,S,575834,552,RIAZ MEDICAL STORE/DHQ DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,16/10/2025,1,0,0,1450.85,1450.85
,PREMIER SALES PVT LTD-SWAT,S,575834,552,RIAZ MEDICAL STORE/DHQ DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,16/10/2025,25,25,0,343.03,8575.75
,PREMIER SALES PVT LTD-SWAT,S,575834,552,RIAZ MEDICAL STORE/DHQ DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,16/10/2025,1,0,0,2241.36,2241.36
,PREMIER SALES PVT LTD-SWAT,R,575834,552,RIAZ MEDICAL STORE/DHQ DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,16/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-SWAT,R,575834,552,RIAZ MEDICAL STORE/DHQ DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,16/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,R,575834,552,RIAZ MEDICAL STORE/DHQ DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,16/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,S,577700,1035,IQBAL MEDICAL STORE/SAIDU SHARIF/,Retailer            ,MINGORA-MINGORA 3-SAIDU SHARIF,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,20/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-SWAT,R,577700,1035,IQBAL MEDICAL STORE/SAIDU SHARIF/,Retailer            ,MINGORA-MINGORA 3-SAIDU SHARIF,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,20/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,578361,1697,AYAN MEDIAL STORE/BEHA ROAD MATTA/,Retailer            ,OUTSTATION-MATA-MATTA,Falcons,PV07201,Supercran,Sac. 10's,N5F038              ,22/10/2025,8,0,720.338,360.17,2161.022
,PREMIER SALES PVT LTD-SWAT,R,578361,1697,AYAN MEDIAL STORE/BEHA ROAD MATTA/,Retailer            ,OUTSTATION-MATA-MATTA,Falcons,PV07201,Supercran,Sac. 10's,N5F038              ,22/10/2025,0,0,0,360.17,0
,PREMIER SALES PVT LTD-SWAT,S,573278,402,RASHEED ENTERPRISES/AZAM MARKET/,Retailer            ,MINGORA-MINGORA 2-NESHAT CHOWK MAIN BAZAR,Falcons,PV13201,Evo Joshanda,Sac. 30's,220431              ,08/10/2025,0,0,0,510,0
,PREMIER SALES PVT LTD-SWAT,R,573278,402,RASHEED ENTERPRISES/AZAM MARKET/,Retailer            ,MINGORA-MINGORA 2-NESHAT CHOWK MAIN BAZAR,Falcons,PV13201,Evo Joshanda,Sac. 30's,220431              ,08/10/2025,-13,0,-421.3989,510,-6208.6011
,PREMIER SALES PVT LTD-SWAT,S,578366,2072,ABDULLAH MEDICINE CO/NEAR ATTOCK PETROL PUMP TOOTKAY MATTA/,Wholeseller         ,OUTSTATION-MATA-MATTA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,22/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-SWAT,R,578366,2072,ABDULLAH MEDICINE CO/NEAR ATTOCK PETROL PUMP TOOTKAY MATTA/,Wholeseller         ,OUTSTATION-MATA-MATTA,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,22/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,576501,35,ZIA MEDICAL CENTER/KARORA/,Retailer            ,OUTSTATION-BISHAM SHANGLA-BISHAM,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,17/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-SWAT,R,576501,35,ZIA MEDICAL CENTER/KARORA/,Retailer            ,OUTSTATION-BISHAM SHANGLA-BISHAM,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,17/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,576295,617,RAHAT MEDICOSE/DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,17/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-SWAT,R,576295,617,RAHAT MEDICOSE/DAGGAR/,Retailer            ,OUTSTATION-BUNIR-DAGAR,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,17/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,577073,2073,SAMI & CO/KARIMDAD MARKET MINGORA/,Retailer            ,MINGORA-MINGORA 2-NESHAT CHOWK MAIN BAZAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031576             ,18/10/2025,5,0,0,1450.85,7254.25
,PREMIER SALES PVT LTD-SWAT,R,577073,2073,SAMI & CO/KARIMDAD MARKET MINGORA/,Retailer            ,MINGORA-MINGORA 2-NESHAT CHOWK MAIN BAZAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031576             ,18/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-SWAT,S,576628,1966,NEKPIKHEL MEDICAL STORE/NEKPIKHEL MEDICAL CENTER SERSENAI/,Retailer            ,MINGORA-MINGORA 4-KABAL,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,17/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-SWAT,R,576628,1966,NEKPIKHEL MEDICAL STORE/NEKPIKHEL MEDICAL CENTER SERSENAI/,Retailer            ,MINGORA-MINGORA 4-KABAL,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,17/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,572078,2117,MADINA MEDICAL STORE/LANGAR ROAD TEHSIL KHUWAZAKHELA SWAT/,Retailer            ,OUTSTATION-KHWAZAKHELA-KHWZAKHELA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,07/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,R,572078,2117,MADINA MEDICAL STORE/LANGAR ROAD TEHSIL KHUWAZAKHELA SWAT/,Retailer            ,OUTSTATION-KHWAZAKHELA-KHWZAKHELA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212512503           ,07/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,S,575235,729,HAIDER MEDICOSE/KHUWAZAKHELA/,Retailer            ,OUTSTATION-KHWAZAKHELA-KHWZAKHELA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212362403           ,14/10/2025,0,0,0,2241.36,0
,PREMIER SALES PVT LTD-SWAT,R,575235,729,HAIDER MEDICOSE/KHUWAZAKHELA/,Retailer            ,OUTSTATION-KHWAZAKHELA-KHWZAKHELA,Falcons,PV10002,EvoCheck,GS700 BGM Test Strips 50's,212362403           ,14/10/2025,-2,0,0,2241.36,-4482.72
,PREMIER SALES PVT LTD-SWAT,S,572213,81,NAVEED MEDICOSE/PURAN/,Retailer            ,OUTSTATION-BISHAM SHANGLA-BISHAM,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,07/10/2025,2,1,0,343.03,686.06
,PREMIER SALES PVT LTD-SWAT,R,572213,81,NAVEED MEDICOSE/PURAN/,Retailer            ,OUTSTATION-BISHAM SHANGLA-BISHAM,Falcons,PV10201,Actnise,Crm. 50gm 1's,ANC 166-HC          ,07/10/2025,0,0,0,343.03,0
,PREMIER SALES PVT LTD-SWAT,S,573151,953,A to Z SURGICAL HOSE/ZARDAD MARKET/,Wholeseller         ,MINGORA-MINGORA 2-NESHAT CHOWK MAIN BAZAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,09/10/2025,4,0,0,1450.85,5803.4
,PREMIER SALES PVT LTD-SWAT,R,573151,953,A to Z SURGICAL HOSE/ZARDAD MARKET/,Wholeseller         ,MINGORA-MINGORA 2-NESHAT CHOWK MAIN BAZAR,Falcons,PV13231,EvoCheck Go,BGM Test Strip 50's,B031515             ,09/10/2025,0,0,0,1450.85,0
,PREMIER SALES PVT LTD-SWAT,S,579379,308,NAWAB M/S/AIRPORT ROAD/,Retailer            ,MINGORA-MINGORA 1-AIR PORT ROAD,Falcons,PV07201,Supercran,Sac. 10's,N5J076              ,23/10/2025,40,0,2881.352,360.17,11525.448
,PREMIER SALES PVT LTD-SWAT,R,579379,308,NAWAB M/S/AIRPORT ROAD/,Retailer            ,MINGORA-MINGORA 1-AIR PORT ROAD,Falcons,PV07201,Supercran,Sac. 10's,N5J076              ,23/10/2025,0,0,0,360.17,0
,PREMIER SALES PVT LTD-SWAT,S,571268,2372,MASTER PHARMACY (MEDICAL STORE)/YOUSAF PLAZA NISHAT CHOWAK BABUZAI SWAT/,Retailer            ,MINGORA-MINGORA 2-NESHAT CHOWK MAIN BAZAR,Falcons,PV13256,Stevo,Tab. 15mg 100's,3401                ,04/10/2025,0,0,0,369.92,0
,PREMIER SALES PVT LTD-SWAT,S,571268,2372,MASTER PHARMACY (MEDICAL STORE)/YOUSAF PLAZA NISHAT CHOWAK BABUZAI SWAT/,Retailer            ,MINGORA-MINGORA 2-NESHAT CHOWK MAIN BAZAR,Falcons,PV13257,Stevo,Tab. 15mg 200's,3416                ,04/10/2025,0,0,0,518.64,0
,PREMIER SALES PVT LTD-SWAT,S,571268,2372,MASTER PHARMACY (MEDICAL STORE)/YOUSAF PLAZA NISHAT CHOWAK BABUZAI SWAT/,Retailer            ,MINGORA-MINGORA 2-NESHAT CHOWK MAIN BAZAR,Falcons,PV13255,Stevo,Sac. 1gm 50's,3458                ,04/10/2025,0,0,0,450,0
,PREMIER SALES PVT LTD-SWAT,R,571268,2372,MASTER PHARMACY (MEDICAL STORE)/YOUSAF PLAZA NISHAT CHOWAK BABUZAI SWAT/,Retailer            ,MINGORA-MINGORA 2-NESHAT CHOWK MAIN BAZAR,Falcons,PV13256,Stevo,Tab. 15mg 100's,3401                ,04/10/2025,-3,0,0,369.92,-1109.76
,PREMIER SALES PVT LTD-SWAT,R,571268,2372,MASTER PHARMACY (MEDICAL STORE)/YOUSAF PLAZA NISHAT CHOWAK BABUZAI SWAT/,Retailer            ,MINGORA-MINGORA 2-NESHAT CHOWK MAIN BAZAR,Falcons,PV13257,Stevo,Tab. 15mg 200's,3416                ,04/10/2025,-1,0,0,518.64,-518.64
